type,vehicle_id,operator,prev_route,prev_headsign,prev_last_stop_planned,next_route,next_headsign,next_first_stop_planned,deadhead_start,deadhead_end,duration_min,period,day_type,from_stop_observed,to_stop_observed,from_lat,from_lon,to_lat,to_lon,move_m,speed_kmh,dwell_start_min,dwell_end_min,deadhead_label,beräknad_körtid_min
observed,9031001001004620,Keolis,540,-,Tensta centrum,504,-,Rissne,2025-04-01 03:49:05,2025-04-01 03:54:01,4.9,Natt,Vardag,Tensta centrum,Järva närsjukhus,59.39385223388672,17.906028747558594,59.38922500610352,17.9387264251709,1921.4,23.5,0.0,0.0,Tensta centrum → Järva närsjukhus,2.6
observed,9031001003003602,Nobina,761,-,Vårbovägen,761,-,Ritorpsvägen,2025-04-01 11:59:58,2025-04-01 12:04:05,4.1,Bas,Vardag,Floravägen,Grusåsen,59.19636154174805,17.608531951904297,59.202274322509766,17.632307052612305,1504.9,22.0,0.0,0.0,Floravägen → Grusåsen,3.7
observed,9031001003001740,Nobina,471,-,Nämdöstigen,405,-,Fridhemsplan,2025-04-01 11:59:58,2025-04-01 12:18:03,18.1,Bas,Vardag,Björknäs centrum,Hornstull Hornsgatan Hornsbruksgatan,59.31387710571289,18.22012519836425,59.31592559814453,18.03398323059082,10565.1,35.0,0.0,0.0,Björknäs centrum → Hornstull Hornsgatan Hornsbruksgatan,16.4
observed,9031001001004128,Nobina,179,-,Vällingby,179,-,Sollentuna station,2025-04-01 11:59:58,2025-04-01 12:25:02,25.1,Bas,Vardag,Avestagatan,Sollentuna station,59.38985824584961,17.886920928955078,59.42990493774414,17.948028564453125,5637.9,13.5,0.0,0.0,Avestagatan → Sollentuna station,15.3
observed,9031001003003160,Nobina,805,-,Gullmarsplan,801,-,Gullmarsplan,2025-04-01 11:59:58,2025-04-01 12:02:03,2.1,Bas,Vardag,Älta centrum,Orhems vägskäl,59.25653839111328,18.16876792907715,59.262001037597656,18.13199615478516,2176.5,62.2,0.0,0.0,Älta centrum → Orhems vägskäl,2.1
observed,9031001001004127,Nobina,179,-,Vällingby,179,-,Sollentuna station,2025-04-01 11:59:58,2025-04-01 12:20:00,20.0,Bas,Vardag,Avestagatan,Stavangergatan,59.38965225219727,17.886457443237305,59.41462707519531,17.929889678955078,3708.8,11.1,0.0,0.0,Avestagatan → Stavangergatan,10.8
observed,9031001003007228,Övrigt,758,-,Södertälje centrum,784,-,Järna station,2025-04-01 11:59:58,2025-04-01 12:17:05,17.1,Bas,Vardag,Lövtorpsvägen,Smedjan,59.182350158691406,17.615745544433594,59.08835983276367,17.570798873901367,10761.2,37.8,0.0,0.0,Lövtorpsvägen → Smedjan,13.2
observed,9031001003007219,Övrigt,787,-,Södertälje centrum,789,-,Vackstanäs,2025-04-01 11:59:58,2025-04-01 12:02:05,2.1,Bas,Vardag,Hovsjö centrum,Gröndal,59.176944732666016,17.61052131652832,59.1636848449707,17.615636825561523,1503.0,42.9,0.0,0.0,Hovsjö centrum → Gröndal,2.3
observed,9031001001001624,Keolis,119,-,Backlura,118,-,Hallonbergen,2025-04-01 11:59:58,2025-04-01 12:10:01,10.1,Bas,Vardag,Kälvestavägen,Herdevägen,59.389305114746094,17.887298583984375,59.37644577026367,17.91071319580078,1950.1,11.6,0.0,0.0,Kälvestavägen → Herdevägen,7.0
observed,9031001001004904,Keolis,527,-,Sollentuna station,523,-,Rudbecksskolan,2025-04-01 12:03:15,2025-04-01 12:07:01,3.8,Bas,Vardag,Sollentuna station,Edsvik,59.42928314208984,17.948062896728516,59.43813705444336,17.950790405273438,996.5,15.7,0.0,0.0,Sollentuna station → Edsvik,2.1
observed,9031001001008026,Keolis,118,-,Hallonbergen,540,-,Universitetet,2025-04-01 12:07:54,2025-04-01 12:12:02,4.1,Bas,Vardag,Hallonbergen,Råstahem,59.37564086914063,17.969724655151367,59.378700256347656,17.993497848510742,1388.8,20.3,0.0,0.0,Hallonbergen → Råstahem,3.4
observed,9031001001004645,Keolis,504,-,Sundbybergs station,507,-,Tomteboda postterminal,2025-04-01 12:16:52,2025-04-01 12:25:02,8.2,Bas,Vardag,Sundbybergs station,Armégatan,59.36153030395508,17.973215103149414,59.351173400878906,18.00475311279297,2126.3,15.6,0.0,0.0,Sundbybergs station → Armégatan,6.8
observed,9031001001004824,Övrigt,129,-,Brommaplan,118,-,Vällingby,2025-04-01 12:25:42,2025-04-01 12:33:02,7.3,Bas,Vardag,Brommaplan,Råcksta,59.33837890625,17.937976837158203,59.35464096069336,17.880075454711914,3747.7,30.8,0.0,0.0,Brommaplan → Råcksta,7.0
observed,9031001003003081,Nobina,852,-,Nynäshamns station,858,-,Trollsta vägskäl,2025-04-01 12:26:59,2025-04-01 12:59:58,33.0,Bas,Vardag,Stationsvägen,Larsboda trafikplats,58.98579788208008,17.903602600097656,59.24384689331055,18.10800552368164,30975.0,56.3,0.0,0.0,Stationsvägen → Larsboda trafikplats,29.5
observed,9031001003003130,VR Sverige,892,-,Jordbro station,809,-,Gullmarsplan,2025-04-01 12:28:02,2025-04-01 12:52:05,24.1,Bas,Vardag,Bussgaraget,Gullmarsplan,59.17048645019531,18.148527145385746,59.29828643798828,18.084125518798828,14675.2,36.5,0.0,0.0,Bussgaraget → Gullmarsplan,18.1
observed,9031001001004630,Keolis,540,-,Tensta centrum,117,-,Spånga station,2025-04-01 12:38:04,2025-04-01 12:46:01,8.0,Bas,Vardag,Tensta centrum,Spånga station,59.393802642822266,17.906063079833984,59.38229751586914,17.899974822998047,1324.9,9.9,0.0,0.0,Tensta centrum → Spånga station,4.2
observed,9031001001007180,Keolis,72,-,Östhammarsgatan,72,-,Karolinska sjukhuset norra,2025-04-01 12:38:26,2025-04-01 12:55:01,16.6,Bas,Vardag,Östhammarsgatan,Karolinska sjukhuset norra,59.34287643432617,18.1101303100586,59.352500915527344,18.03004264831543,4664.6,16.9,0.0,0.0,Östhammarsgatan → Karolinska sjukhuset norra,9.7
observed,9031001001004825,Keolis,117,-,Spånga station,118,-,Vällingby,2025-04-01 12:40:17,2025-04-01 12:48:03,7.8,Bas,Vardag,Spånga station,Vinsta gård,59.3832893371582,17.89824867248535,59.37175750732422,17.863309860229492,2358.1,18.1,0.0,0.0,Spånga station → Vinsta gård,5.6
observed,9031001001004069,Keolis,6,-,Karolinska institutet Biomedicum,1,-,Essingetorget,2025-04-01 12:42:01,2025-04-01 12:50:01,8.0,Bas,Vardag,Karolinska institutet Biomedicum,Viktor Rydbergs gata,59.34965133666992,18.026111602783203,59.32804489135742,18.008310317993164,2606.0,19.5,0.0,0.0,Karolinska institutet Biomedicum → Viktor Rydbergs gata,4.3
observed,9031001001004924,Keolis,527,-,Vaxmora,528,-,Rudbecksskolan,2025-04-01 12:44:59,2025-04-01 12:48:00,3.0,Bas,Vardag,Vaxmora,Törnskogen,59.45978164672852,17.942331314086914,59.455413818359375,17.950572967529297,672.9,13.5,0.0,0.0,Vaxmora → Törnskogen,2.4
observed,9031001001004663,Keolis,119,-,Spånga station,114,-,Alvik,2025-04-01 12:46:21,2025-04-01 12:53:02,6.7,Bas,Vardag,Spånga station,Lavettvägen,59.38328170776367,17.898258209228516,59.37237548828125,17.931514739990234,2240.3,20.1,0.0,0.0,Spånga station → Lavettvägen,4.1
observed,9031001003005509,Nobina,742,-,Rondovägen,165,-,Farsta centrum,2025-04-01 12:48:52,2025-04-01 12:52:03,3.2,Bas,Vardag,Gubbängens idrottsplats,Hauptvägen,59.264156341552734,18.066925048828125,59.2586669921875,18.07648277282715,817.1,15.3,0.0,0.0,Gubbängens idrottsplats → Hauptvägen,2.1
observed,9031001001004685,Keolis,506,-,Hallonbergen,509,-,Solna centrum,2025-04-01 12:49:57,2025-04-01 12:56:00,6.0,Bas,Vardag,Hallonbergen,Tuletorget,59.37567138671875,17.970285415649414,59.36488342285156,17.974533081054688,1223.5,12.2,0.0,0.0,Hallonbergen → Tuletorget,5.7
observed,9031001003001698,Nobina,471,-,Nämdöstigen,471,-,Slussen,2025-04-01 12:52:01,2025-04-01 12:59:58,8.0,Bas,Vardag,Björknäs centrum,Per Hallströms väg,59.31449890136719,18.22949981689453,59.31184768676758,18.176944732666016,2996.9,22.5,0.0,0.0,Björknäs centrum → Per Hallströms väg,4.7
observed,9031001003002481,Nobina,806,-,Gullmarsplan,809,-,Svartbäcken,2025-04-01 12:54:19,2025-04-01 12:59:58,5.7,Bas,Vardag,Bussgaraget,Söderbytorp,59.1699447631836,18.15013313293457,59.17877960205078,18.15836906433105,1088.7,11.5,0.0,0.0,Bussgaraget → Söderbytorp,3.7
observed,9031001001001547,Keolis,2,-,Sveaplan,3,-,Karolinska sjukhuset norra,2025-04-01 12:54:50,2025-04-01 12:59:58,5.1,Bas,Vardag,Sveaplan,Karolinska sjukhuset norra,59.35010147094727,18.04837989807129,59.35390472412109,18.03335189819336,951.0,11.2,0.0,0.0,Sveaplan → Karolinska sjukhuset norra,3.9
observed,9031001001004908,Keolis,592,-,Märsta station,592,-,Halmsjön,2025-04-01 22:00:00,2025-04-01 22:57:01,57.0,Natt,Vardag,Råstagaraget,SAS-hangaren,59.38027191162109,17.977584838867188,59.6504135131836,17.949935913085938,30078.8,31.7,0.0,0.0,Råstagaraget → SAS-hangaren,32.8
observed,9031001003001723,Nobina,471,-,Skurustugan,414,-,Slussen,2025-04-01 22:16:25,2025-04-01 22:24:05,7.7,Natt,Vardag,Centralplan,Danviksklippan,59.31513595581055,18.232421875,59.313720703125,18.104677200317383,7250.7,56.5,0.0,0.0,Centralplan → Danviksklippan,8.4
observed,9031001001001542,Keolis,53,-,Henriksdalsberget,96,-,Sickla udde,2025-04-01 22:37:13,2025-04-01 22:43:02,5.8,Natt,Vardag,Henriksdalsberget,Sickla udde,59.31122970581055,18.11719512939453,59.3067741394043,18.10730361938477,748.7,7.7,0.0,0.0,Henriksdalsberget → Sickla udde,4.1
observed,9031001001004052,Keolis,203,-,Näset,203,-,Ropsten,2025-04-01 22:38:01,2025-04-01 22:49:01,11.0,Natt,Vardag,Källängstorget,Ropsten,59.37319564819336,18.14217567443848,59.357666015625,18.10228729248047,2844.3,15.5,0.0,0.0,Källängstorget → Ropsten,6.4
observed,9031001001007181,Keolis,212,-,Södergarnsvägen,212,-,Ropsten,2025-04-01 22:42:37,2025-04-01 22:49:01,6.4,Natt,Vardag,Södergarnsvägen,Constantiavägen,59.37302017211914,18.1972885131836,59.369083404541016,18.12102508544922,4342.5,40.7,0.0,0.0,Södergarnsvägen → Constantiavägen,6.6
observed,9031001001004681,Keolis,509,-,Danderyds sjukhus,595,-,Centralen,2025-04-01 22:53:23,2025-04-01 23:19:00,25.6,Natt,Vardag,Danderyds sjukhus,Tegelbacken,59.38986206054688,18.04256057739257,59.328712463378906,18.06381225585937,6905.4,16.2,0.0,0.0,Danderyds sjukhus → Tegelbacken,13.6
observed,9031001001001305,Keolis,509,-,Solna centrum,197,-,Centralen,2025-04-01 22:57:33,2025-04-01 23:09:00,11.4,Natt,Vardag,Solna centrum,Centralen,59.35862350463867,17.998058319091797,59.33023452758789,18.05975341796875,4711.7,24.8,0.0,0.0,Solna centrum → Centralen,10.2
observed,9031001001001310,Keolis,520,-,Holmboda,196,-,Hjulsta,2025-04-01 22:58:03,2025-04-01 23:12:02,14.0,Natt,Vardag,Holmboda,Hästa gård,59.48496627807617,17.892080307006836,59.40742111206055,17.89289665222168,8622.8,37.0,0.0,0.0,Holmboda → Hästa gård,14.3
observed,9031001001001216,Övrigt,112,-,Spånga station,116,-,Vällingby,2025-04-01 22:59:13,2025-04-01 23:06:02,6.8,Natt,Vardag,Spånga station,Vinsta gård,59.38277053833008,17.899024963378906,59.37241744995117,17.865352630615234,2227.7,19.7,0.0,0.0,Spånga station → Vinsta gård,5.7
observed,9031001001004679,Keolis,117,-,Brommaplan,198,-,Backlura,2025-04-01 23:00:13,2025-04-01 23:12:00,11.8,Natt,Vardag,Brommaplan,Smedshagsvägen,59.3383903503418,17.93796157836914,59.37788391113281,17.82329750061035,7843.0,39.9,0.0,0.0,Brommaplan → Smedshagsvägen,13.0
observed,9031001001004933,Keolis,598,-,Runby backar,598,-,Cityterminalen,2025-04-01 23:46:10,2025-04-02 00:31:01,44.9,Natt,Vardag,Runby backar,Blekholmsterrassen,59.524452209472656,17.88454246520996,59.33208465576172,18.0506534576416,23362.4,31.2,0.0,0.0,Runby backar → Blekholmsterrassen,29.4
observed,9031001001001305,Övrigt,197,-,Sollentuna station,196,-,Centralen,2025-04-02 00:12:45,2025-04-02 00:39:00,26.2,Natt,Vardag,Sollentuna station,Centralen,59.42902755737305,17.948375701904297,59.33021926879883,18.05977439880371,12669.7,29.0,0.0,0.0,Sollentuna station → Centralen,21.1
observed,9031001003003127,VR Sverige,892,-,Jordbro station,892,-,Centralen,2025-04-02 00:34:20,2025-04-02 01:08:05,33.8,Natt,Vardag,Jordbro station,Centralen,59.14176940917969,18.12676429748535,59.330352783203125,18.05476951599121,21365.6,37.9,0.0,0.0,Jordbro station → Centralen,26.6
observed,9031001003003059,Nobina,854,-,Sjögången,898,-,Sjögången,2025-04-02 01:30:50,2025-04-02 01:37:06,6.3,Natt,Vardag,Stationsvägen,Lidatorp,58.98519515991211,17.903249740600586,58.95936965942383,17.90415382385254,2872.1,27.4,0.0,0.0,Stationsvägen → Lidatorp,4.3
observed,9031001003003148,Nobina,840,-,Handens station,839,-,Hotellbryggan,2025-04-02 02:08:01,2025-04-02 02:35:03,27.0,Natt,Vardag,Bussgaraget,Kolbotten,59.169918060302734,18.14927673339844,59.14510345458984,18.413555145263672,15316.4,34.0,0.0,0.0,Bussgaraget → Kolbotten,26.0
observed,9031001001001537,Keolis,76,-,Ljusterögatan,96,-,Sickla udde,2025-04-02 02:08:43,2025-04-02 02:13:01,4.3,Natt,Vardag,Sickla kaj,Sickla udde,59.30230712890625,18.10236549377441,59.306941986083984,18.10780334472656,600.7,8.4,0.0,0.0,Sickla kaj → Sickla udde,2.7
observed,9031001001004685,Övrigt,197,-,Sollentuna station,196,-,Hjulsta,2025-04-02 02:14:35,2025-04-02 02:24:02,9.4,Natt,Vardag,Sollentuna station,Hästa gård,59.42902755737305,17.948406219482422,59.411354064941406,17.896387100219727,3538.6,22.6,0.0,0.0,Sollentuna station → Hästa gård,8.1
observed,9031001003003531,Övrigt,552H,-,Jakobsbergs station,564H,-,Jakobsbergs station,2025-04-02 02:14:37,2025-04-02 02:25:04,10.4,Natt,Vardag,Övre Bredgården,Jakobsbergs station,59.451904296875,17.829452514648438,59.4229621887207,17.832237243652344,3222.1,18.6,0.0,0.0,Övre Bredgården → Jakobsbergs station,7.5
observed,9031001003003538,Övrigt,564H,-,Jakobsbergs station,553V,-,Jakobsbergs station,2025-04-02 02:27:32,2025-04-02 02:31:05,3.5,Natt,Vardag,Övre Bredgården,Berghem,59.451698303222656,17.82978057861328,59.44097518920898,17.839555740356445,1314.2,22.5,0.0,0.0,Övre Bredgården → Berghem,2.2
observed,9031001001007614,Keolis,74,-,Moa Martinsons torg,93,-,Jarlaberg,2025-04-02 02:27:43,2025-04-02 02:32:01,4.3,Natt,Vardag,Mårtensdal,Sickla allé,59.302642822265625,18.089115142822266,59.30386734008789,18.11562728881836,1511.1,21.1,0.0,0.0,Mårtensdal → Sickla allé,3.3
observed,9031001003001823,Nobina,163,-,Kärrtorp,141,-,Långsjö torg,2025-04-02 02:38:26,2025-04-02 02:56:05,17.6,Natt,Vardag,Kilabergsvägen,Långsjö torg,59.30544662475586,18.011808395385742,59.268653869628906,17.970457077026367,4717.3,16.1,0.0,0.0,Kilabergsvägen → Långsjö torg,11.8
observed,9031001001001557,Keolis,3,-,Södersjukhuset,4,-,Radiohuset,2025-04-02 02:50:44,2025-04-02 03:08:02,17.3,Natt,Vardag,Gullmarsplan,Radiohuset,59.30216217041016,18.081682205200195,59.335548400878906,18.100173950195312,3857.8,13.4,0.0,0.0,Gullmarsplan → Radiohuset,12.4
observed,9031001003003074,Nobina,858,-,Trollsta vägskäl,854,-,Nickstastigen,2025-04-02 02:55:42,2025-04-02 03:13:03,17.4,Natt,Vardag,Stationsvägen,Nickstastigen,58.98560333251953,17.903560638427734,58.91020202636719,17.933149337768555,8554.3,29.5,0.0,0.0,Stationsvägen → Nickstastigen,12.3
observed,9031001003001593,Nobina,834,-,Tyresta by,807,-,Brandbergens centrum,2025-04-02 03:02:31,2025-04-02 03:14:03,11.5,Natt,Vardag,Dåntorpsvägen västra,Bragevägen,59.15176010131836,18.109912872314453,59.16799545288086,18.1474838256836,2801.0,14.6,0.0,0.0,Dåntorpsvägen västra → Bragevägen,9.7
observed,9031001003002501,Nobina,838,-,Sjukhusentrén,844,-,Åbylund,2025-04-02 03:04:27,2025-04-02 03:10:05,5.6,Natt,Vardag,Dåntorpsvägen västra,Jordbro station,59.15085220336914,18.11126136779785,59.14162826538086,18.12520217895508,1297.7,13.9,0.0,0.0,Dåntorpsvägen västra → Jordbro station,3.5
observed,9031001001007201,Keolis,4,-,Gullmarsplan,3,-,Södersjukhuset,2025-04-02 03:08:31,2025-04-02 03:12:01,3.5,Natt,Vardag,Gullmarsplan,Södersjukhuset,59.30242538452149,18.08088493347168,59.30964660644531,18.05927085876465,1466.2,25.1,0.0,0.0,Gullmarsplan → Södersjukhuset,3.3
observed,9031001003006045,Nobina,820,-,Trollbäckens centrum,839,-,Hotellbryggan,2025-04-02 03:13:49,2025-04-02 03:39:05,25.3,Natt,Vardag,Dåntorpsvägen västra,Malmgården,59.15086364746094,18.109525680541992,59.14071273803711,18.4157657623291,17500.3,41.5,0.0,0.0,Dåntorpsvägen västra → Malmgården,27.8
observed,9031001001007217,Keolis,2,-,Sveaplan,2,-,Barnängen,2025-04-02 03:16:20,2025-04-02 03:20:00,3.7,Natt,Vardag,Tullgårdsparken,Gotlandsgatan,59.30373001098633,18.07977867126465,59.31106948852539,18.08593368530273,887.7,14.4,0.0,0.0,Tullgårdsparken → Gotlandsgatan,2.3
observed,9031001001004819,Keolis,54,-,Moa Martinsons torg,54,-,Reimersholme,2025-04-02 03:26:20,2025-04-02 03:30:02,3.7,Natt,Vardag,Tomteboda postterminal,Lindhagensplan,59.34897994995117,18.011192321777344,59.33185577392578,18.019073486328125,1955.9,31.7,0.0,0.0,Tomteboda postterminal → Lindhagensplan,3.7
observed,9031001001004050,Övrigt,291,-,Högsätra,201,-,Kottla station,2025-04-02 03:27:07,2025-04-02 03:30:02,2.9,Natt,Vardag,Högsätra,Hantverkshuset,59.35113143920898,18.152040481567383,59.35791397094727,18.1613826751709,921.5,19.1,0.0,0.0,Högsätra → Hantverkshuset,3.4
observed,9031001001004902,Keolis,526,-,Sollentuna station,540,-,Tensta centrum,2025-04-02 03:27:30,2025-04-02 03:38:38,11.1,Natt,Vardag,Råsta,Risingeplan,59.38002395629883,17.978639602661133,59.39604568481445,17.908342361450195,4360.9,23.6,0.0,0.0,Råsta → Risingeplan,7.0
observed,9031001003003054,Nobina,848,-,Nynäshamns station,848,-,Nynäshamns station,2025-04-02 03:29:14,2025-04-02 03:42:21,13.1,Natt,Vardag,Ösmo trafikplats,Nynäshamns station,58.97796249389648,17.909509658813477,58.9013786315918,17.95124053955078,8845.9,40.5,0.0,0.0,Ösmo trafikplats → Nynäshamns station,10.7
observed,9031001003007956,Nobina,752,-,Kakelvägen,750,-,Högantorp,2025-04-02 03:29:56,2025-04-02 03:56:31,26.6,Natt,Vardag,Förrådsvägen,Högantorp,59.18320846557617,17.596071243286133,59.2578239440918,17.606826782226562,8319.4,18.8,0.0,0.0,Förrådsvägen → Högantorp,23.0
observed,9031001001001537,Keolis,96,-,Sickla udde,76,-,Ljusterögatan,2025-04-02 03:30:09,2025-04-02 03:35:02,4.9,Natt,Vardag,Sickla udde,Folkungagatan,59.3067626953125,18.10773658752441,59.31550598144531,18.093149185180664,1276.9,15.6,0.0,0.0,Sickla udde → Folkungagatan,3.5
observed,9031001001004924,Keolis,506,-,Karolinska sjukhuset norra,515,-,Sundbybergs station,2025-04-02 03:33:03,2025-04-02 03:39:01,6.0,Natt,Vardag,Karolinska sjukhuset norra,Skytteholms vårdcentral,59.352840423583984,18.03213691711425,59.360496520996094,18.00212287902832,1902.2,19.0,0.0,0.0,Karolinska sjukhuset norra → Skytteholms vårdcentral,4.0
observed,9031001001007223,Keolis,3,-,Södersjukhuset,2,-,Barnängen,2025-04-02 03:33:07,2025-04-02 03:39:01,5.9,Natt,Vardag,Tullgårdsparken,Erstagatan,59.30435943603516,18.0793685913086,59.31352996826172,18.091535568237305,1231.5,12.5,0.0,0.0,Tullgårdsparken → Erstagatan,4.0
observed,9031001003003550,Övrigt,541,-,Vällingby,557,-,Håtuna kyrka,2025-04-02 03:34:02,2025-04-02 03:52:05,18.1,Natt,Vardag,Övre Bredgården,Håbo-Tibble kyrkby,59.45206451416016,17.829557418823242,59.5703010559082,17.63750457763672,17036.7,56.5,0.0,0.0,Övre Bredgården → Håbo-Tibble kyrkby,16.9
observed,9031001003003905,Nobina,801,-,Björnmossvägen,804,-,Strandängarna,2025-04-02 03:35:36,2025-04-02 03:44:06,8.5,Natt,Vardag,Sidvallsvägen,Strandängarna,59.24747085571289,18.245723724365234,59.2563705444336,18.27094841003418,1742.3,12.3,0.0,0.0,Sidvallsvägen → Strandängarna,6.7
observed,9031001003003047,Nobina,832,-,Vikingaskolan,832,-,Vikingaskolan,2025-04-02 03:36:03,2025-04-02 03:41:04,5.0,Natt,Vardag,Vikingaskolan,Vallavägen,59.16315841674805,18.14991569519043,59.163204193115234,18.13841438293457,655.6,7.9,0.0,0.0,Vikingaskolan → Vallavägen,3.1
observed,9031001003007227,Övrigt,780X,-,Bärvägen,749,-,Södertälje centrum,2025-04-02 03:36:07,2025-04-02 03:44:04,8.0,Natt,Vardag,Förrådsvägen,Södertälje centrum,59.181671142578125,17.60181999206543,59.19246292114258,17.627077102661133,1873.4,14.1,0.0,0.0,Förrådsvägen → Södertälje centrum,6.5
observed,9031001001007614,Keolis,93,-,Jarlaberg,57,-,Tengdahlsgatan,2025-04-02 03:42:53,2025-04-02 03:52:01,9.1,Natt,Vardag,Jarlaberg,Mandelparken,59.31561279296875,18.169553756713867,59.3110466003418,18.09664535522461,4168.4,27.5,0.0,0.0,Jarlaberg → Mandelparken,7.3
observed,9031001001001613,Keolis,119,-,Spånga station,127,-,Brommaplan,2025-04-02 03:43:04,2025-04-02 03:45:01,1.9,Natt,Vardag,Spånga station,Spångavägen,59.38327407836914,17.89835548400879,59.37868881225586,17.90497398376465,632.8,20.0,0.0,0.0,Spånga station → Spångavägen,1.5
observed,9031001001004604,Keolis,118,-,Vällingby,117,-,Brommaplan,2025-04-02 03:43:12,2025-04-02 03:46:01,2.8,Natt,Vardag,Vällingby,Jämtlandsgatan,59.36344146728516,17.871715545654297,59.35645294189453,17.876415252685547,821.5,17.6,0.0,0.0,Vällingby → Jämtlandsgatan,2.6
observed,9031001003001842,Övrigt,702,-,Kvarnhagen,717,-,Bremora,2025-04-02 03:44:52,2025-04-02 03:58:05,13.2,Natt,Vardag,Eriksbergs industriområde,Malmtorp,59.23075866699219,17.833221435546875,59.16999816894531,17.797727584838867,7052.0,32.1,0.0,0.0,Eriksbergs industriområde → Malmtorp,12.2
observed,9031001001007615,Keolis,55,-,Tanto,57,-,Motalavägen,2025-04-02 03:45:41,2025-04-02 03:59:02,13.3,Natt,Vardag,Tullgårdsparken,Hjorthagens skola,59.30342102050781,18.0798568725586,59.35374069213867,18.099428176879883,5704.4,25.7,0.0,0.0,Tullgårdsparken → Hjorthagens skola,13.1
observed,9031001001007613,Keolis,55,-,Henriksdalsberget,74,-,Moa Martinsons torg,2025-04-02 03:46:03,2025-04-02 03:54:02,8.0,Natt,Vardag,Gullmarsplan,Nybodahallen,59.30241012573242,18.08097648620605,59.306182861328125,18.01431655883789,3807.0,28.6,0.0,0.0,Gullmarsplan → Nybodahallen,9.6
observed,9031001003001581,Nobina,840,-,Nacka strand,810,-,Västerbommen,2025-04-02 03:47:11,2025-04-02 03:58:05,10.9,Natt,Vardag,Bussgaraget,Jordbro station,59.17026519775391,18.14954948425293,59.1416015625,18.127010345458984,3436.5,18.9,0.0,0.0,Bussgaraget → Jordbro station,9.1
observed,9031001001004698,Keolis,540,-,Tensta centrum,504,-,Rissne,2025-04-02 03:51:06,2025-04-02 03:54:02,2.9,Natt,Vardag,Tensta centrum,Spånga idrottsplats,59.393802642822266,17.90597915649414,59.38517379760742,17.905994415283203,959.5,19.9,0.0,0.0,Tensta centrum → Spånga idrottsplats,2.4
observed,9031001003007263,Nobina,833,-,Farsta centrum,834,-,Svartbäcken,2025-04-02 03:51:54,2025-04-02 03:53:17,1.4,Natt,Vardag,Ramsdalsvägen,Svartbäcken,59.17221450805664,18.187864303588867,59.16895294189453,18.19711685180664,639.9,27.4,0.0,0.0,Ramsdalsvägen → Svartbäcken,1.2
observed,9031001001007178,Keolis,203,-,Näset,203,-,Ropsten,2025-04-03 22:37:27,2025-04-03 22:49:01,11.6,Natt,Vardag,Näset,Ropsten,59.37358474731445,18.140241622924805,59.35765075683594,18.10224151611328,2788.4,14.4,0.0,0.0,Näset → Ropsten,6.6
observed,9031001001007598,Keolis,509,-,Solna centrum,197,-,Centralen,2025-04-03 22:56:12,2025-04-03 23:09:01,12.8,Natt,Vardag,Solna centrum,Vasagatan Vattugatan,59.35831069946289,17.998506546020508,59.33041000366211,18.05980491638184,4658.7,21.8,0.0,0.0,Solna centrum → Vasagatan Vattugatan,10.3
observed,9031001001007598,Övrigt,197,-,Sollentuna station,196,-,Centralen,2025-04-04 00:09:27,2025-04-04 00:39:02,29.6,Natt,Vardag,Sollentuna station,Vasagatan Vattugatan,59.42990112304688,17.94765281677246,59.3303337097168,18.05976295471192,12762.9,25.9,0.0,0.0,Sollentuna station → Vasagatan Vattugatan,20.8
observed,9031001001007616,Keolis,93,-,Slussen,93,-,Slussen,2025-04-04 01:02:06,2025-04-04 01:05:03,3.0,Natt,Vardag,Slussen,Götgatan Folkungagatan Medborgarplatsen,59.31908798217773,18.073774337768555,59.31422424316406,18.073028564453125,542.5,10.8,0.0,0.0,Slussen → Götgatan Folkungagatan Medborgarplatsen,6.0
observed,9031001001007211,Keolis,96,-,Sickla udde,53,-,Henriksdalsberget,2025-04-04 02:57:28,2025-04-04 03:05:01,7.5,Natt,Vardag,Sickla udde,Henriksdalsberget,59.30681610107422,18.107770919799805,59.31127166748047,18.117891311645508,758.5,6.1,0.0,0.0,Sickla udde → Henriksdalsberget,3.9
observed,9031001003003555,Övrigt,553H,-,Jakobsbergs station,558,-,Kungsängens station,2025-04-04 03:11:12,2025-04-04 03:20:03,8.8,Natt,Vardag,Övre Bredgården,Kungsvägen,59.451316833496094,17.82954216003418,59.48561096191406,17.759870529174805,5480.0,37.4,0.0,0.0,Övre Bredgården → Kungsvägen,6.2
observed,9031001003007255,Nobina,834,-,Svartbäcken,833,-,Farsta centrum,2025-04-04 03:18:06,2025-04-04 03:28:03,9.9,Natt,Vardag,Bussgaraget,Österleden,59.17069625854492,18.14913749694824,59.2204475402832,18.13417625427246,5597.3,33.9,0.0,0.0,Bussgaraget → Österleden,7.5
observed,9031001003001740,Nobina,471,-,Nämdöstigen,471,-,Nämdöstigen,2025-04-04 03:29:03,2025-04-04 03:30:04,1.0,Natt,Vardag,Skottvallsvägen,Telegramvägen,59.31787109375,18.240488052368164,59.321231842041016,18.252918243408203,798.1,47.9,0.0,0.0,Skottvallsvägen → Telegramvägen,1.2
observed,9031001003003075,Nobina,854,-,Nickstastigen,854,-,Nickstastigen,2025-04-04 03:38:33,2025-04-04 03:43:05,4.5,Natt,Vardag,Nickstastigen,Kullstaplan,58.910282135009766,17.93316078186035,58.91477966308594,17.944124221801758,803.9,10.7,0.0,0.0,Nickstastigen → Kullstaplan,2.3
